zip,city,state,county,timezone
31501,Waycross,Georgia,Ware,America/New_York
31503,Waycross,Georgia,Ware,America/New_York
31510,Alma,Georgia,Bacon,America/New_York
31512,Ambrose,Georgia,Coffee,America/New_York
31513,Baxley,Georgia,Appling,America/New_York
31516,Blackshear,Georgia,Pierce,America/New_York
31518,Bristol,Georgia,Appling,America/New_York
31519,Broxton,Georgia,Coffee,America/New_York
31520,Brunswick,Georgia,Glynn,America/New_York
31522,Saint Simons Island,Georgia,Glynn,America/New_York
31523,Brunswick,Georgia,Glynn,America/New_York
31524,Brunswick,Georgia,Glynn,America/New_York
31525,Brunswick,Georgia,Glynn,America/New_York
31527,Jekyll Island,Georgia,Glynn,America/New_York
31532,Denton,Georgia,Jeff Davis,America/New_York
31533,Douglas,Georgia,Coffee,America/New_York
31535,Douglas,Georgia,Coffee,America/New_York
31537,Folkston,Georgia,Charlton,America/New_York
31539,Hazlehurst,Georgia,Jeff Davis,America/New_York
31542,Hoboken,Georgia,Brantley,America/New_York
31543,Hortense,Georgia,Brantley,America/New_York
31544,Jacksonville,Georgia,Telfair,America/New_York
31545,Jesup,Georgia,Wayne,America/New_York
31546,Jesup,Georgia,Wayne,America/New_York
31547,Kings Bay,Georgia,Camden,America/New_York
31548,Kingsland,Georgia,Camden,America/New_York
31549,Lumber City,Georgia,Telfair,America/New_York
31550,Manor,Georgia,Ware,America/New_York
31551,Mershon,Georgia,Pierce,America/New_York
31552,Millwood,Georgia,Ware,America/New_York
31553,Nahunta,Georgia,Brantley,America/New_York
31554,Nicholls,Georgia,Coffee,America/New_York
31555,Odum,Georgia,Wayne,America/New_York
31556,Offerman,Georgia,Pierce,America/New_York
31557,Patterson,Georgia,Pierce,America/New_York
31558,Saint Marys,Georgia,Camden,America/New_York
31560,Screven,Georgia,Wayne,America/New_York
31561,Sea Island,Georgia,Glynn,America/New_York
31562,Saint George,Georgia,Charlton,America/New_York
31563,Surrency,Georgia,Appling,America/New_York
31564,Waresboro,Georgia,Ware,America/New_York
31565,Waverly,Georgia,Camden,America/New_York
31566,Waynesville,Georgia,Brantley,America/New_York
31567,West Green,Georgia,Coffee,America/New_York
31568,White Oak,Georgia,Camden,America/New_York
31569,Woodbine,Georgia,Camden,America/New_York
31599,Jesup,Georgia,Wayne,America/New_York
31601,Valdosta,Georgia,Lowndes,America/New_York
31602,Valdosta,Georgia,Lowndes,America/New_York
31605,Valdosta,Georgia,Lowndes,America/New_York
31606,Valdosta,Georgia,Lowndes,America/New_York
31620,Adel,Georgia,Cook,America/New_York
31622,Alapaha,Georgia,Berrien,America/New_York
31623,Argyle,Georgia,Clinch,America/New_York
31624,Axson,Georgia,Atkinson,America/New_York
31625,Barney,Georgia,Brooks,America/New_York
31626,Boston,Georgia,Thomas,America/New_York
31627,Cecil,Georgia,Cook,America/New_York
31629,Dixie,Georgia,Brooks,America/New_York
31630,Du Pont,Georgia,Clinch,America/New_York
31631,Fargo,Georgia,Echols,America/New_York
31632,Hahira,Georgia,Lowndes,America/New_York
31634,Homerville,Georgia,Clinch,America/New_York
31635,Lakeland,Georgia,Lanier,America/New_York
31636,Lake Park,Georgia,Echols,America/New_York
31637,Lenox,Georgia,Cook,America/New_York
31638,Morven,Georgia,Brooks,America/New_York
31639,Nashville,Georgia,Berrien,America/New_York
31641,Naylor,Georgia,Lowndes,America/New_York
31642,Pearson,Georgia,Atkinson,America/New_York
31643,Quitman,Georgia,Brooks,America/New_York
31645,Ray City,Georgia,Berrien,America/New_York
31647,Sparks,Georgia,Cook,America/New_York
31648,Statenville,Georgia,Echols,America/New_York
31649,Stockton,Georgia,Lanier,America/New_York
31650,Willacoochee,Georgia,Atkinson,America/New_York
31698,Valdosta,Georgia,Lowndes,America/New_York
31699,Moody Afb,Georgia,Lowndes,America/New_York
31701,Albany,Georgia,Dougherty,America/New_York
31704,Albany,Georgia,Dougherty,America/New_York
31705,Albany,Georgia,Dougherty,America/New_York
31707,Albany,Georgia,Dougherty,America/New_York
31709,Americus,Georgia,Sumter,America/New_York
31711,Andersonville,Georgia,Sumter,America/New_York
31712,Arabi,Georgia,Crisp,America/New_York
31714,Ashburn,Georgia,Turner,America/New_York
31716,Baconton,Georgia,Mitchell,America/New_York
31719,Americus,Georgia,Sumter,America/New_York
31720,Barwick,Georgia,Brooks,America/New_York
31721,Albany,Georgia,Dougherty,America/New_York
31722,Berlin,Georgia,Colquitt,America/New_York
31727,Brookfield,Georgia,Tift,America/New_York
31730,Camilla,Georgia,Mitchell,America/New_York
31733,Chula,Georgia,Irwin,America/New_York
31735,Cobb,Georgia,Sumter,America/New_York
31738,Coolidge,Georgia,Thomas,America/New_York
31743,De Soto,Georgia,Lee,America/New_York
31744,Doerun,Georgia,Worth,America/New_York
31747,Ellenton,Georgia,Colquitt,America/New_York
31749,Enigma,Georgia,Berrien,America/New_York
31750,Fitzgerald,Georgia,Ben Hill,America/New_York
31753,Funston,Georgia,Colquitt,America/New_York
31756,Hartsfield,Georgia,Colquitt,America/New_York
31757,Thomasville,Georgia,Thomas,America/New_York
31763,Leesburg,Georgia,Lee,America/New_York
31764,Leslie,Georgia,Sumter,America/New_York
31765,Meigs,Georgia,Mitchell,America/New_York
31768,Moultrie,Georgia,Colquitt,America/New_York
31771,Norman Park,Georgia,Colquitt,America/New_York
31772,Oakfield,Georgia,Worth,America/New_York
31773,Ochlocknee,Georgia,Thomas,America/New_York
31774,Ocilla,Georgia,Irwin,America/New_York
31775,Omega,Georgia,Colquitt,America/New_York
31778,Pavo,Georgia,Brooks,America/New_York
31779,Pelham,Georgia,Mitchell,America/New_York
31780,Plains,Georgia,Sumter,America/New_York
31781,Poulan,Georgia,Worth,America/New_York
31783,Rebecca,Georgia,Turner,America/New_York
31784,Sale City,Georgia,Mitchell,America/New_York
31787,Smithville,Georgia,Lee,America/New_York
31788,Moultrie,Georgia,Colquitt,America/New_York
31789,Sumner,Georgia,Worth,America/New_York
31790,Sycamore,Georgia,Turner,America/New_York
31791,Sylvester,Georgia,Worth,America/New_York
31792,Thomasville,Georgia,Thomas,America/New_York
31793,Tifton,Georgia,Tift,America/New_York
31794,Tifton,Georgia,Tift,America/New_York
31795,Ty Ty,Georgia,Worth,America/New_York
31796,Warwick,Georgia,Worth,America/New_York
31798,Wray,Georgia,Irwin,America/New_York
31801,Box Springs,Georgia,Marion,America/New_York
31803,Buena Vista,Georgia,Marion,America/New_York
31804,Cataula,Georgia,Harris,America/New_York
31805,Cusseta,Georgia,Chattahoochee,America/New_York
31806,Ellaville,Georgia,Schley,America/New_York
31807,Ellerslie,Georgia,Harris,America/New_York
31808,Fortson,Georgia,Harris,America/New_York
31810,Geneva,Georgia,Talbot,America/New_York
31811,Hamilton,Georgia,Harris,America/New_York
31812,Junction City,Georgia,Talbot,America/New_York
31814,Louvale,Georgia,Stewart,America/New_York
31815,Lumpkin,Georgia,Stewart,America/New_York
31816,Manchester,Georgia,Meriwether,America/New_York
31820,Midland,Georgia,Muscogee,America/New_York
31821,Omaha,Georgia,Stewart,America/Chicago
31822,Pine Mountain,Georgia,Harris,America/New_York
31823,Pine Mountain Valley,Georgia,Harris,America/New_York
31824,Preston,Georgia,Webster,America/New_York
31825,Richland,Georgia,Stewart,America/New_York
31826,Shiloh,Georgia,Harris,America/New_York
31827,Talbotton,Georgia,Talbot,America/New_York
31829,Upatoi,Georgia,Muscogee,America/New_York
31830,Warm Springs,Georgia,Meriwether,America/New_York
31831,Waverly Hall,Georgia,Harris,America/New_York
31832,Weston,Georgia,Webster,America/New_York
31833,West Point,Georgia,Harris,America/New_York
31836,Woodland,Georgia,Talbot,America/New_York
31901,Columbus,Georgia,Muscogee,America/New_York
31903,Columbus,Georgia,Muscogee,America/New_York
31904,Columbus,Georgia,Muscogee,America/New_York
31905,Fort Benning,Georgia,Chattahoochee,America/New_York
31906,Columbus,Georgia,Muscogee,America/New_York
31907,Columbus,Georgia,Muscogee,America/New_York
31909,Columbus,Georgia,Muscogee,America/New_York
32003,Fleming Island,Florida,Clay,America/New_York
32008,Branford,Florida,Lafayette,America/New_York
32009,Bryceville,Florida,Nassau,America/New_York
32011,Callahan,Florida,Nassau,America/New_York
32013,Day,Florida,Lafayette,America/New_York
32024,Lake City,Florida,Columbia,America/New_York
32025,Lake City,Florida,Columbia,America/New_York
32033,Elkton,Florida,St. Johns,America/New_York
32034,Fernandina Beach,Florida,Nassau,America/New_York
32038,Fort White,Florida,Columbia,America/New_York
32040,Glen Saint Mary,Florida,Baker,America/New_York
32043,Green Cove Springs,Florida,Clay,America/New_York
32044,Hampton,Florida,Bradford,America/New_York
32046,Hilliard,Florida,Nassau,America/New_York
32052,Jasper,Florida,Hamilton,America/New_York
32053,Jennings,Florida,Hamilton,America/New_York
32054,Lake Butler,Florida,Union,America/New_York
32055,Lake City,Florida,Columbia,America/New_York
32058,Lawtey,Florida,Bradford,America/New_York
32059,Lee,Florida,Madison,America/New_York
32060,Live Oak,Florida,Suwannee,America/New_York
32061,Lulu,Florida,Columbia,America/New_York
32062,McAlpin,Florida,Suwannee,America/New_York
32063,Macclenny,Florida,Baker,America/New_York
32064,Live Oak,Florida,Suwannee,America/New_York
32065,Orange Park,Florida,Clay,America/New_York
32066,Mayo,Florida,Lafayette,America/New_York
32068,Middleburg,Florida,Clay,America/New_York
32071,O'Brien,Florida,Suwannee,America/New_York
32073,Orange Park,Florida,Clay,America/New_York
32079,Penney Farms,Florida,Clay,America/New_York
32080,Saint Augustine,Florida,St. Johns,America/New_York
32081,Ponte Vedra,Florida,St. Johns,America/New_York
32082,Ponte Vedra Beach,Florida,St. Johns,America/New_York
32083,Raiford,Florida,Union,America/New_York
32084,Saint Augustine,Florida,St. Johns,America/New_York
32086,Saint Augustine,Florida,St. Johns,America/New_York
32087,Sanderson,Florida,Baker,America/New_York
32091,Starke,Florida,Bradford,America/New_York
32092,Saint Augustine,Florida,St. Johns,America/New_York
32094,Wellborn,Florida,Suwannee,America/New_York
32095,Saint Augustine,Florida,St. Johns,America/New_York
32096,White Springs,Florida,Columbia,America/New_York
32097,Yulee,Florida,Nassau,America/New_York
32102,Astor,Florida,Lake,America/New_York
32110,Bunnell,Florida,Flagler,America/New_York
32112,Crescent City,Florida,Putnam,America/New_York
32113,Citra,Florida,Marion,America/New_York
32114,Daytona Beach,Florida,Volusia,America/New_York
32117,Daytona Beach,Florida,Volusia,America/New_York
32118,Daytona Beach,Florida,Volusia,America/New_York
32119,Daytona Beach,Florida,Volusia,America/New_York
32124,Daytona Beach,Florida,Volusia,America/New_York
32127,Port Orange,Florida,Volusia,America/New_York
32128,Port Orange,Florida,Volusia,America/New_York
32129,Port Orange,Florida,Volusia,America/New_York
32130,De Leon Springs,Florida,Volusia,America/New_York
32131,East Palatka,Florida,Putnam,America/New_York
32132,Edgewater,Florida,Volusia,America/New_York
32133,Eastlake Weir,Florida,Marion,America/New_York
32134,Fort McCoy,Florida,Marion,America/New_York
32136,Flagler Beach,Florida,Flagler,America/New_York
32137,Palm Coast,Florida,Flagler,America/New_York
32139,Georgetown,Florida,Putnam,America/New_York
32140,Florahome,Florida,Putnam,America/New_York
32141,Edgewater,Florida,Volusia,America/New_York
32145,Hastings,Florida,St. Johns,America/New_York
32147,Hollister,Florida,Putnam,America/New_York
32148,Interlachen,Florida,Putnam,America/New_York
32157,Lake Como,Florida,Putnam,America/New_York
32159,Lady Lake,Florida,Lake,America/New_York
32162,The Villages,Florida,Sumter,America/New_York
32163,The Villages,Florida,Sumter,America/New_York
32164,Palm Coast,Florida,Flagler,America/New_York
32168,New Smyrna Beach,Florida,Volusia,America/New_York
32169,New Smyrna Beach,Florida,Volusia,America/New_York
32174,Ormond Beach,Florida,Volusia,America/New_York
32176,Ormond Beach,Florida,Volusia,America/New_York
32177,Palatka,Florida,Putnam,America/New_York
32179,Ocklawaha,Florida,Marion,America/New_York
32180,Pierson,Florida,Volusia,America/New_York
32181,Pomona Park,Florida,Putnam,America/New_York
32182,Orange Springs,Florida,Marion,America/New_York
32187,San Mateo,Florida,Putnam,America/New_York
32189,Satsuma,Florida,Putnam,America/New_York
32190,Seville,Florida,Volusia,America/New_York
32192,Sparr,Florida,Marion,America/New_York
32193,Welaka,Florida,Putnam,America/New_York
32195,Weirsdale,Florida,Marion,America/New_York
32202,Jacksonville,Florida,Duval,America/New_York
32203,Jacksonville,Florida,Duval,America/New_York
32204,Jacksonville,Florida,Duval,America/New_York
32205,Jacksonville,Florida,Duval,America/New_York
32206,Jacksonville,Florida,Duval,America/New_York
32207,Jacksonville,Florida,Duval,America/New_York
32208,Jacksonville,Florida,Duval,America/New_York
32209,Jacksonville,Florida,Duval,America/New_York
32210,Jacksonville,Florida,Duval,America/New_York
32211,Jacksonville,Florida,Duval,America/New_York
32212,Jacksonville,Florida,Duval,America/New_York
32214,Jacksonville,Florida,Duval,America/New_York
32216,Jacksonville,Florida,Duval,America/New_York
32217,Jacksonville,Florida,Duval,America/New_York
32218,Jacksonville,Florida,Duval,America/New_York
32219,Jacksonville,Florida,Duval,America/New_York
32220,Jacksonville,Florida,Duval,America/New_York
32221,Jacksonville,Florida,Duval,America/New_York
32222,Jacksonville,Florida,Duval,America/New_York
32223,Jacksonville,Florida,Duval,America/New_York
32224,Jacksonville,Florida,Duval,America/New_York
32225,Jacksonville,Florida,Duval,America/New_York
32226,Jacksonville,Florida,Duval,America/New_York
32227,Jacksonville,Florida,Duval,America/New_York
32228,Jacksonville,Florida,Duval,America/New_York
32233,Atlantic Beach,Florida,Duval,America/New_York
32234,Jacksonville,Florida,Duval,America/New_York
32244,Jacksonville,Florida,Duval,America/New_York
32246,Jacksonville,Florida,Duval,America/New_York
32250,Jacksonville Beach,Florida,Duval,America/New_York
32254,Jacksonville,Florida,Duval,America/New_York
32256,Jacksonville,Florida,Duval,America/New_York
32257,Jacksonville,Florida,Duval,America/New_York
32258,Jacksonville,Florida,Duval,America/New_York
32259,Saint Johns,Florida,St. Johns,America/New_York
32266,Neptune Beach,Florida,Duval,America/New_York
32277,Jacksonville,Florida,Duval,America/New_York
32301,Tallahassee,Florida,Leon,America/New_York
32303,Tallahassee,Florida,Leon,America/New_York
32304,Tallahassee,Florida,Leon,America/New_York
32305,Tallahassee,Florida,Leon,America/New_York
32306,Tallahassee,Florida,Leon,America/New_York
32307,Tallahassee,Florida,Leon,America/New_York
32308,Tallahassee,Florida,Leon,America/New_York
32309,Tallahassee,Florida,Leon,America/New_York
32310,Tallahassee,Florida,Leon,America/New_York
32311,Tallahassee,Florida,Leon,America/New_York
32312,Tallahassee,Florida,Leon,America/New_York
32313,Tallahassee,Florida,Leon,America/New_York
32317,Tallahassee,Florida,Leon,America/New_York
32320,Apalachicola,Florida,Franklin,America/New_York
32321,Bristol,Florida,Liberty,America/New_York
32322,Carrabelle,Florida,Franklin,America/New_York
32323,Lanark Village,Florida,Franklin,America/New_York
32324,Chattahoochee,Florida,Gadsden,America/New_York
32327,Crawfordville,Florida,Wakulla,America/New_York
32328,Eastpoint,Florida,Franklin,America/New_York
32330,Greensboro,Florida,Gadsden,America/New_York
32331,Greenville,Florida,Madison,America/New_York
32332,Gretna,Florida,Gadsden,America/New_York
32333,Havana,Florida,Gadsden,America/New_York
32334,Hosford,Florida,Liberty,America/New_York
32336,Lamont,Florida,Taylor,America/New_York
32337,Lloyd,Florida,Jefferson,America/New_York
32340,Madison,Florida,Madison,America/New_York
32343,Midway,Florida,Gadsden,America/New_York
32344,Monticello,Florida,Jefferson,America/New_York
32346,Panacea,Florida,Wakulla,America/New_York
32347,Perry,Florida,Taylor,America/New_York
32348,Perry,Florida,Taylor,America/New_York
32350,Pinetta,Florida,Madison,America/New_York
32351,Quincy,Florida,Gadsden,America/New_York
32352,Quincy,Florida,Gadsden,America/New_York
32355,Saint Marks,Florida,Wakulla,America/New_York
32356,Salem,Florida,Taylor,America/New_York
32358,Sopchoppy,Florida,Wakulla,America/New_York
32359,Steinhatchee,Florida,Dixie,America/New_York
32360,Telogia,Florida,Liberty,America/New_York
32361,Wacissa,Florida,Jefferson,America/New_York
32399,Tallahassee,Florida,Leon,America/New_York
32401,Panama City,Florida,Bay,America/Chicago
32403,Panama City,Florida,Bay,America/Chicago
32404,Panama City,Florida,Bay,America/Chicago
32405,Panama City,Florida,Bay,America/Chicago
32407,Panama City Beach,Florida,Bay,America/Chicago
32408,Panama City,Florida,Bay,America/Chicago
32409,Panama City,Florida,Bay,America/Chicago
32410,Mexico Beach,Florida,Bay,America/Chicago
32413,Panama City Beach,Florida,Bay,America/Chicago
32420,Alford,Florida,Jackson,America/Chicago
32421,Altha,Florida,Calhoun,America/Chicago
32423,Bascom,Florida,Jackson,America/Chicago
32424,Blountstown,Florida,Calhoun,America/Chicago
32425,Bonifay,Florida,Holmes,America/Chicago
32426,Campbellton,Florida,Jackson,America/Chicago
32427,Caryville,Florida,Washington,America/Chicago
32428,Chipley,Florida,Washington,America/Chicago
32430,Clarksville,Florida,Calhoun,America/Chicago
32431,Cottondale,Florida,Jackson,America/Chicago
32432,Cypress,Florida,Jackson,America/Chicago
32433,Defuniak Springs,Florida,Walton,America/Chicago
32435,Defuniak Springs,Florida,Walton,America/Chicago
32437,Ebro,Florida,Washington,America/Chicago
32438,Fountain,Florida,Bay,America/Chicago
32439,Freeport,Florida,Walton,America/Chicago
32440,Graceville,Florida,Jackson,America/Chicago
32442,Grand Ridge,Florida,Jackson,America/Chicago
32443,Greenwood,Florida,Jackson,America/Chicago
32444,Lynn Haven,Florida,Bay,America/Chicago
32445,Malone,Florida,Jackson,America/Chicago
32446,Marianna,Florida,Jackson,America/Chicago
32448,Marianna,Florida,Jackson,America/Chicago
32449,Wewahitchka,Florida,Calhoun,America/Chicago
32455,Ponce De Leon,Florida,Walton,America/Chicago
32456,Port Saint Joe,Florida,Gulf,America/New_York
32459,Santa Rosa Beach,Florida,Walton,America/Chicago
32460,Sneads,Florida,Jackson,America/Chicago
32461,Inlet Beach,Florida,Walton,America/Chicago
32462,Vernon,Florida,Washington,America/Chicago
32463,Wausau,Florida,Washington,America/Chicago
32464,Westville,Florida,Holmes,America/Chicago
32465,Wewahitchka,Florida,Gulf,America/Chicago
32466,Youngstown,Florida,Bay,America/Chicago
32501,Pensacola,Florida,Escambia,America/Chicago
32502,Pensacola,Florida,Escambia,America/Chicago
32503,Pensacola,Florida,Escambia,America/Chicago
32504,Pensacola,Florida,Escambia,America/Chicago
32505,Pensacola,Florida,Escambia,America/Chicago
32506,Pensacola,Florida,Escambia,America/Chicago
32507,Pensacola,Florida,Escambia,America/Chicago
32508,Pensacola,Florida,Escambia,America/Chicago
32509,Pensacola,Florida,Escambia,America/Chicago
32511,Pensacola,Florida,Escambia,America/Chicago
32512,Pensacola,Florida,Escambia,America/Chicago
32514,Pensacola,Florida,Escambia,America/Chicago
32526,Pensacola,Florida,Escambia,America/Chicago
32530,Bagdad,Florida,Santa Rosa,America/Chicago
32531,Baker,Florida,Okaloosa,America/Chicago
32533,Cantonment,Florida,Escambia,America/Chicago
32534,Pensacola,Florida,Escambia,America/Chicago
32535,Century,Florida,Escambia,America/Chicago
32536,Crestview,Florida,Okaloosa,America/Chicago
32539,Crestview,Florida,Okaloosa,America/Chicago
32541,Destin,Florida,Okaloosa,America/Chicago
32542,Eglin Afb,Florida,Okaloosa,America/Chicago
32544,Hurlburt Field,Florida,Okaloosa,America/Chicago
32547,Fort Walton Beach,Florida,Okaloosa,America/Chicago
32548,Fort Walton Beach,Florida,Okaloosa,America/Chicago
32550,Miramar Beach,Florida,Walton,America/Chicago
32561,Gulf Breeze,Florida,Escambia,America/Chicago
32563,Gulf Breeze,Florida,Santa Rosa,America/Chicago
32564,Holt,Florida,Santa Rosa,America/Chicago
32565,Jay,Florida,Santa Rosa,America/Chicago
32566,Navarre,Florida,Santa Rosa,America/Chicago
32567,Laurel Hill,Florida,Okaloosa,America/Chicago
32568,McDavid,Florida,Escambia,America/Chicago
32569,Mary Esther,Florida,Okaloosa,America/Chicago
32570,Milton,Florida,Santa Rosa,America/Chicago
32571,Milton,Florida,Santa Rosa,America/Chicago
32577,Molino,Florida,Escambia,America/Chicago
32578,Niceville,Florida,Okaloosa,America/Chicago
32579,Shalimar,Florida,Okaloosa,America/Chicago
32580,Valparaiso,Florida,Okaloosa,America/Chicago
32583,Milton,Florida,Santa Rosa,America/Chicago
32601,Gainesville,Florida,Alachua,America/New_York
32603,Gainesville,Florida,Alachua,America/New_York
32605,Gainesville,Florida,Alachua,America/New_York
32606,Gainesville,Florida,Alachua,America/New_York
32607,Gainesville,Florida,Alachua,America/New_York
32608,Gainesville,Florida,Alachua,America/New_York
32609,Gainesville,Florida,Alachua,America/New_York
32610,Gainesville,Florida,Alachua,America/New_York
32612,Gainesville,Florida,Alachua,America/New_York
32615,Alachua,Florida,Alachua,America/New_York
32616,Alachua,Florida,Alachua,America/New_York
32617,Anthony,Florida,Marion,America/New_York
32618,Archer,Florida,Alachua,America/New_York
32619,Bell,Florida,Gilchrist,America/New_York
32621,Bronson,Florida,Levy,America/New_York
32622,Brooker,Florida,Bradford,America/New_York
32625,Cedar Key,Florida,Levy,America/New_York
32626,Chiefland,Florida,Levy,America/New_York
32628,Cross City,Florida,Dixie,America/New_York
32631,Earleton,Florida,Alachua,America/New_York
32634,Fairfield,Florida,Marion,America/New_York
32639,Gulf Hammock,Florida,Levy,America/New_York
32640,Hawthorne,Florida,Alachua,America/New_York
32641,Gainesville,Florida,Alachua,America/New_York
32643,High Springs,Florida,Alachua,America/New_York
32648,Horseshoe Beach,Florida,Dixie,America/New_York
32653,Gainesville,Florida,Alachua,America/New_York
32656,Keystone Heights,Florida,Clay,America/New_York
32658,La Crosse,Florida,Alachua,America/New_York
32664,McIntosh,Florida,Marion,America/New_York
32666,Melrose,Florida,Putnam,America/New_York
32667,Micanopy,Florida,Alachua,America/New_York
32668,Morriston,Florida,Levy,America/New_York
32669,Newberry,Florida,Alachua,America/New_York
32680,Old Town,Florida,Dixie,America/New_York
32681,Orange Lake,Florida,Marion,America/New_York
32683,Otter Creek,Florida,Levy,America/New_York
32686,Reddick,Florida,Marion,America/New_York
32692,Suwannee,Florida,Dixie,America/New_York
32693,Trenton,Florida,Gilchrist,America/New_York
32694,Waldo,Florida,Alachua,America/New_York
32696,Williston,Florida,Levy,America/New_York
32697,Worthington Springs,Florida,Union,America/New_York
32701,Altamonte Springs,Florida,Seminole,America/New_York
32702,Altoona,Florida,Lake,America/New_York
32703,Apopka,Florida,Orange,America/New_York
32707,Casselberry,Florida,Seminole,America/New_York
32708,Winter Springs,Florida,Seminole,America/New_York
32709,Christmas,Florida,Orange,America/New_York
32712,Apopka,Florida,Orange,America/New_York
32713,Debary,Florida,Volusia,America/New_York
32714,Altamonte Springs,Florida,Seminole,America/New_York
32720,Deland,Florida,Volusia,America/New_York
32723,Deland,Florida,Volusia,America/New_York
32724,Deland,Florida,Volusia,America/New_York
32725,Deltona,Florida,Volusia,America/New_York
32726,Eustis,Florida,Lake,America/New_York
32730,Casselberry,Florida,Seminole,America/New_York
32732,Geneva,Florida,Seminole,America/New_York
32735,Grand Island,Florida,Lake,America/New_York
32736,Eustis,Florida,Lake,America/New_York
32738,Deltona,Florida,Volusia,America/New_York
32744,Lake Helen,Florida,Volusia,America/New_York
32746,Lake Mary,Florida,Seminole,America/New_York
32750,Longwood,Florida,Seminole,America/New_York
32751,Maitland,Florida,Orange,America/New_York
32754,Mims,Florida,Brevard,America/New_York
32757,Mount Dora,Florida,Lake,America/New_York
32759,Oak Hill,Florida,Volusia,America/New_York
32763,Orange City,Florida,Volusia,America/New_York
32764,Osteen,Florida,Volusia,America/New_York
32765,Oviedo,Florida,Seminole,America/New_York
32766,Oviedo,Florida,Seminole,America/New_York
32767,Paisley,Florida,Lake,America/New_York
32768,Plymouth,Florida,Orange,America/New_York
32771,Sanford,Florida,Seminole,America/New_York
32773,Sanford,Florida,Seminole,America/New_York
32775,Scottsmoor,Florida,Brevard,America/New_York
32776,Sorrento,Florida,Lake,America/New_York
32778,Tavares,Florida,Lake,America/New_York
32779,Longwood,Florida,Seminole,America/New_York
32780,Titusville,Florida,Brevard,America/New_York
32784,Umatilla,Florida,Marion,America/New_York
32789,Winter Park,Florida,Orange,America/New_York
32792,Winter Park,Florida,Seminole,America/New_York
32796,Titusville,Florida,Brevard,America/New_York
32798,Zellwood,Florida,Orange,America/New_York
32801,Orlando,Florida,Orange,America/New_York
32803,Orlando,Florida,Orange,America/New_York
32804,Orlando,Florida,Orange,America/New_York
32805,Orlando,Florida,Orange,America/New_York
32806,Orlando,Florida,Orange,America/New_York
32807,Orlando,Florida,Orange,America/New_York
32808,Orlando,Florida,Orange,America/New_York
32809,Orlando,Florida,Orange,America/New_York
32810,Orlando,Florida,Orange,America/New_York
32811,Orlando,Florida,Orange,America/New_York
32812,Orlando,Florida,Orange,America/New_York
32814,Orlando,Florida,Orange,America/New_York
32816,Orlando,Florida,Orange,America/New_York
32817,Orlando,Florida,Orange,America/New_York
32818,Orlando,Florida,Orange,America/New_York
32819,Orlando,Florida,Orange,America/New_York
32820,Orlando,Florida,Orange,America/New_York
32821,Orlando,Florida,Orange,America/New_York
32822,Orlando,Florida,Orange,America/New_York
32824,Orlando,Florida,Orange,America/New_York
32825,Orlando,Florida,Orange,America/New_York
32826,Orlando,Florida,Orange,America/New_York
32827,Orlando,Florida,Orange,America/New_York
32828,Orlando,Florida,Orange,America/New_York
32829,Orlando,Florida,Orange,America/New_York
32830,Orlando,Florida,Orange,America/New_York
32831,Orlando,Florida,Orange,America/New_York
32832,Orlando,Florida,Orange,America/New_York
32833,Orlando,Florida,Orange,America/New_York
32835,Orlando,Florida,Orange,America/New_York
32836,Orlando,Florida,Orange,America/New_York
32837,Orlando,Florida,Orange,America/New_York
32839,Orlando,Florida,Orange,America/New_York
32899,Orlando,Florida,Brevard,America/New_York
32901,Melbourne,Florida,Brevard,America/New_York
32903,Indialantic,Florida,Brevard,America/New_York
32904,Melbourne,Florida,Brevard,America/New_York
32905,Palm Bay,Florida,Brevard,America/New_York
32907,Palm Bay,Florida,Brevard,America/New_York
32908,Palm Bay,Florida,Brevard,America/New_York
32909,Palm Bay,Florida,Brevard,America/New_York
32920,Cape Canaveral,Florida,Brevard,America/New_York
32922,Cocoa,Florida,Brevard,America/New_York
32925,Patrick Afb,Florida,Brevard,America/New_York
32926,Cocoa,Florida,Brevard,America/New_York
32927,Cocoa,Florida,Brevard,America/New_York
32931,Cocoa Beach,Florida,Brevard,America/New_York
32934,Melbourne,Florida,Brevard,America/New_York
32935,Melbourne,Florida,Brevard,America/New_York
32937,Satellite Beach,Florida,Brevard,America/New_York
32940,Melbourne,Florida,Brevard,America/New_York
32948,Fellsmere,Florida,Indian River,America/New_York
32949,Grant,Florida,Brevard,America/New_York
32950,Malabar,Florida,Brevard,America/New_York
32951,Melbourne Beach,Florida,Brevard,America/New_York
32952,Merritt Island,Florida,Brevard,America/New_York
32953,Merritt Island,Florida,Brevard,America/New_York
32955,Rockledge,Florida,Brevard,America/New_York
32958,Sebastian,Florida,Indian River,America/New_York
32959,Sharpes,Florida,Brevard,America/New_York
32960,Vero Beach,Florida,Indian River,America/New_York
32962,Vero Beach,Florida,Indian River,America/New_York
32963,Vero Beach,Florida,Indian River,America/New_York
32966,Vero Beach,Florida,Indian River,America/New_York
32967,Vero Beach,Florida,Indian River,America/New_York
32968,Vero Beach,Florida,Indian River,America/New_York
32970,Wabasso,Florida,Indian River,America/New_York
32976,Sebastian,Florida,Brevard,America/New_York
33001,Long Key,Florida,Monroe,America/New_York
33004,Dania,Florida,Broward,America/New_York
33009,Hallandale,Florida,Broward,America/New_York
33010,Hialeah,Florida,Miami-Dade,America/New_York
33012,Hialeah,Florida,Miami-Dade,America/New_York
